Request Index,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
15,-0.1172615498275572,0.08668414320919442,-0.14201590827728272,-0.1145306500468565,-0.12098382559932555,-0.01858117846103611,1.3518594351401223,-1.5602584529804184,1.8004212582769812,1.3675338715317873,3.4859200438256472,0.28161484120526303,31.113966604149,-56.02681280482023,47.07638647197072,-26.56539444260917,414.6324886605321,9.009582787601733
16,-0.11726172039969952,0.08668429436611168,-0.14201251621860264,-0.11453079149090203,-0.12098380793720265,-0.018581241222664125,1.3518733123590776,-1.5602714473678643,1.800260224312782,1.3675447573521584,3.4859174729038163,0.28161364426445235,31.11380436946852,-56.026670196425016,47.07911989356058,-26.56628529381385,414.63102332396596,9.009630501155845
17,-0.11726246497327694,0.08668495418823356,-0.14199771004382372,-0.11453140891869752,-0.12098373084117427,-0.018581515337394126,1.3519338963186458,-1.5603281760648402,1.7995570976166264,1.3675922827958427,3.485906250686508,0.2816084148240976,31.11309621922508,-56.026047717322086,47.09105135665779,-26.5701751039746,414.6246202906514,9.009838791792344
18,-0.11726274389067448,0.0866852013572962,-0.14199216393386863,-0.11453164020844878,-0.12098370196176647,-0.018581618084057505,1.351956594334052,-1.5603494292417261,1.7992936271912652,1.3676100888368976,3.4859020469471895,0.2816064539437587,31.112830958189782,-56.02581454845649,47.095520741591535,-26.571632691599376,414.6222189418457,9.009916823216518
19,-0.11726302486640686,0.08668545035016313,-0.14198657705231618,-0.11453187320570891,-0.12098367286966281,-0.018581721623907997,1.351979461647736,-1.5603708406925807,1.7990281688712217,1.367628027935832,3.485897812243328,0.28160447752854756,31.11256374629817,-56.02557966542596,47.10002303057498,-26.573101291556895,414.6197983441638,9.00999543364225
20,-0.11726344852171433,0.08668582578125682,-0.1419781534487476,-0.11453222452029858,-0.12098362900539171,-0.018581877807764154,1.3520139443922892,-1.5604031276004744,1.7986278281023047,1.3676550796530063,3.4858914272653863,0.28160149547004965,31.112160856834283,-56.02522552116441,47.106811433785765,-26.575316132235486,414.616145667186,9.010113968443607
21,-0.11726350280497955,0.08668587388547722,-0.14197707415214866,-0.11453226953460247,-0.12098362338510074,-0.018581897825499592,1.3520183629872353,-1.560407264781589,1.7985765249656949,1.3676585460820625,3.485890609163036,0.28160111320125253,31.112109235416312,-56.025180145481634,47.10768122387329,-26.575599963560506,414.6156773950315,9.01012915691412
22,-0.11726400834055051,0.08668632187570727,-0.14196702303489148,-0.11453268875027629,-0.12098357104456972,-0.01858208431221177,1.3520595162196651,-1.5604457965800969,1.798098664798065,1.3676908316226393,3.4858829903477595,0.28159755124986674,31.111628501478048,-56.0247575773076,47.11578136511477,-26.578243721045908,414.6113136663043,9.010270611544797
23,-0.11726434873144284,0.08668662351933319,-0.14196025563079764,-0.11453297102082138,-0.12098353580304633,-0.018582209943222447,1.352087229092986,-1.5604717437089175,1.7977768288528146,1.3677125733830588,3.485877860497628,0.28159515094383747,31.111304822462596,-56.0244730626323,47.1212352669321,-26.580024302920474,414.6083726515058,9.010365862566884
24,-0.11726458708369232,0.08668683473931822,-0.14195551702243556,-0.1145331686759776,-0.1209835111262145,-0.018582297944881275,1.3521066360759086,-1.5604899139456314,1.7975514312024727,1.3677277990861265,3.485874268468491,0.28159346924263706,31.111078178263476,-56.02427384239199,47.12505418880682,-26.58127134559309,414.60631192163214,9.010432563043253
25,-0.11726475958810335,0.08668698760699853,-0.14195208758583625,-0.11453331172667977,-0.12098349326686811,-0.0185823616508702,1.3521206824388936,-1.560503065066651,1.797388282931733,1.3677388192386908,3.4858716688093327,0.28159225165374835,31.110914150436,-56.02412966224224,47.12781804924513,-26.582173991927483,414.604819806049,9.010480838078573
26,-0.11726488436071343,0.08668709817631484,-0.1419496071075265,-0.11453341519554283,-0.12098348034928297,-0.018582407737815422,1.352130842610812,-1.560512577624167,1.797270267351387,1.36774679051656,3.485869788486692,0.2815913707195194,31.11079551050603,-56.024025378128364,47.12981713396489,-26.5828269372614,414.6037401967777,9.010515756204594
27,-0.11726497835648404,0.08668718147214213,-0.141947738493421,-0.11453349314251333,-0.12098347061805156,-0.01858244246142458,1.3521384968723835,-1.5605197439664134,1.7971813562327812,1.3677527957864613,3.4858683719787535,0.2815907069408432,31.110706135603717,-56.02394681796231,47.13132310696153,-26.583318858151245,414.6029266879816,9.010542061714418
28,-0.11726505018988871,0.08668724512845191,-0.1419463104732148,-0.11453355271115527,-0.12098346318128043,-0.018582469000575346,1.352144346546678,-1.5605252207359417,1.7971134052949682,1.3677573852580358,3.4858672894596747,0.28159019958733766,31.110637834032925,-56.02388678121897,47.132473995496476,-26.583694813221985,414.6023048726286,9.010562165144146
29,-0.11726510462184891,0.08668729336419723,-0.14194522839468904,-0.11453359784948944,-0.12098345754607671,-0.018582489112215154,1.35214877922852,-1.5605293708329475,1.7970619134236918,1.367760863012406,3.4858664691808894,0.2815898150927233,31.110586078661743,-56.02384128853545,47.13334608035609,-26.583979705155723,414.60183362389665,9.010577398699148
